,median_rrmse
local_lr,0.8471045655815028
local_lasso,0.8305600594511411
local_rf,0.8960920957568883
local_mean,0.9999999999992248
global_bag,0.9047416607160951
global_rf,0.9123049486260593
chain_ERCcv_lr,0.8521513413678045
chain_ERCcv_lasso,0.9999999999988409
chain_ERCcv_rf,0.8895941741274463
chain_ERCcv_mean,0.9999999999992248
