,median_rrmse
local_lr,0.830634464577711
local_lasso,0.827236887728191
local_rf,0.8883434905644159
local_mean,0.9999999999992564
global_bag,0.8922166047769156
global_rf,0.8967475375116477
chain_ERCcv_lr,0.8322772092297044
chain_ERCcv_lasso,0.9650013372078515
chain_ERCcv_rf,0.88279522752998
chain_ERCcv_mean,0.9999999999992564
