,median_rrmse
local_mean,0.9999999999992248
local_lasso,0.9406248765424398
local_rf,0.9122293968268413
global_rf,0.940086199365546
chain_ERCcv_lr,0.9060936219791493
chain_ERCcv_rf,0.9105887132899806
