,median_rrmse
local_mean,0.9999999999992564
local_lasso,0.8665572762803933
local_rf,0.9147184037761988
global_rf,0.930410055086182
chain_ERCcv_lr,0.8748132855159627
chain_ERCcv_rf,0.9050183371025061
