,median_rrmse
chain_ERCcv_lasso,0.9999999999993818
chain_ERCcv_lr,0.8163804180587786
chain_ERCcv_mean,0.9999999999992248
chain_ERCcv_rf,0.8819920390462597
global_bag,0.8998144160895842
global_rf,0.9147638113482486
local_lasso,0.8240375324686863
local_lr,0.8208968619693309
local_mean,0.9999999999992248
local_rf,0.8804698917907032
