domain_type,value
Education,0.9342496520084764
Education,0.9618109647843398
Education,0.9739901254859655
Education,0.9899644664404994
Education,0.9859504001700085
Education,1.034284131274364
Education,0.9897665539554463
Personality,0.9049312833856412
Personality,1.019388525233134
Personality,0.9930684924671984
Personality,0.9634897512623118
Personality,0.9203698188984559
Personality,0.84483745007568
Education,0.9778781785570126
Education,0.9649162259646489
Education,0.9097811665168996
Education,0.9443292694466527
Education,0.9745616291499841
Education,0.9870958704239517
Education,1.001953465113266
Education,1.0095036384319247
Personality,0.9501256940658178
Personality,1.010194479345193
Personality,0.9968594860624806
Personality,0.9252461132845875
Personality,0.9232613493235972
Personality,0.8364682721438101
Education,1.0000732239543504
Education,0.9849207043375562
Education,0.988861510606798
Education,0.8737896890217606
Education,0.8133997595338864
Education,1.0068984701741408
Education,1.0996068789050248
Education,1.0758886853161473
Personality,1.029383886931122
Personality,1.0073937357194782
Personality,0.9621499500614376
Personality,1.0340469342270957
Personality,0.8780222340135098
Personality,0.942437014551136
Education,0.991253169505019
Education,0.9647398911114902
Education,0.9908908423885888
Education,0.993468280224588
Education,0.9431511764984994
Education,0.9568685364074145
Education,0.9993518116670879
Education,0.9790772340617112
Personality,1.0300598275266357
Personality,0.9532663190280884
Personality,0.992024471804919
Personality,0.9465304698469671
Personality,0.9528788608470038
Personality,0.9537297980554822
Education,0.7500458737362868
Education,0.7874781600577335
Education,0.9091505735124429
Education,0.7187689680243499
Education,0.7529672357711481
Education,0.7911656825053512
Education,0.7667180682663836
Education,0.8828609810405306
Personality,0.8579288642488168
Personality,0.907951591578003
Personality,0.859640945036364
Personality,0.6057436223315409
Personality,0.8942101789933565
Personality,0.9325455770874707
Education,0.8240257439449193
Education,0.7786823316877837
Education,0.9879735807796847
Education,0.9683833425806873
Education,0.881728167972192
Education,0.9483741332457247
Education,0.9882603481560704
Education,0.9398908580069092
Personality,0.825363855270566
Personality,0.9235214528784449
Personality,0.9734760837889653
Personality,0.8652009908465201
Personality,0.9301526998774745
Personality,0.9471436011729873
Education,0.8341363824851658
Education,0.8282597251065745
Education,0.924662356275837
Education,0.9022702064960308
Education,0.8892065623803393
Education,0.9188826857627778
Education,0.963308407943044
Education,0.908875124094066
Personality,0.82042671214822
Personality,0.9390178959608726
Personality,0.9532342997990947
Personality,0.8539122662691764
Personality,0.9154137158871876
Personality,0.9368073041630505
Education,0.6643463453492593
Education,0.7185745028518884
Education,0.879279655685549
Education,0.6990192042189022
Education,0.7046379061041332
Education,0.8594500071415796
Education,0.804463596249714
Education,0.8683532695012315
Personality,0.9135899396909304
Personality,0.8903385627346525
Personality,0.8598332163624998
Personality,0.5814394292804096
Personality,0.8949318154015993
Personality,0.907362423085895
Education,0.8456329334085166
Education,0.8522851589624698
Education,0.9649928131714489
Education,0.9063345203050344
Education,0.9539022622241191
Education,0.9449585196803854
Education,0.9986756384859363
Education,0.9976681104320728
Personality,0.8532511323316396
Personality,0.9760359151982505
Personality,0.9761517324795694
Personality,0.8958547559846108
Personality,0.9238810605997478
Personality,0.9579285044365544
Education,0.9265702933457411
Education,0.9936904669196405
Education,0.9364463871524564
Education,0.952946884854579
Education,0.8613576358502693
Education,0.9951620383212605
Education,0.9642513261595709
Education,1.0490138405281337
Personality,0.9121343248749616
Personality,0.9847842447600074
Personality,0.9989887542278924
Personality,0.9435910031170933
Personality,0.9020999103187626
Personality,0.8770544520466186
Education,0.9053264681354618
Education,0.996938867223623
Education,0.9898010207407868
Education,0.9872223757843674
Education,0.920620669916183
Education,0.975606599310688
Education,0.9474848274584092
Education,1.0142812895552393
Personality,0.9481451458202843
Personality,1.0199491654266162
Personality,0.9488251847111218
Personality,0.9232507688205555
Personality,0.9239782435530628
Personality,0.9404452115383972
Education,0.890201237219041
Education,0.9671119239476146
Education,0.9666591581855162
Education,1.0238133395228877
Education,0.8783939375422143
Education,0.9602571681907903
Education,0.9532846550502301
Education,1.0299389114184834
Personality,0.9096363191231618
Personality,0.9763588575060661
Personality,0.9212235721892855
Personality,0.9222970816483859
Personality,0.9727830713105697
Personality,0.9225215508586361
Education,1.0259954031937775
Education,1.0166637683898956
Education,1.0246801989587566
Education,0.9025981656558268
Education,1.0236873189451412
Education,0.9180389589880136
Education,1.0578173028225333
Education,1.0006220898121552
Personality,0.9920045738709674
Personality,1.0601044282912673
Personality,0.9561058369694407
Personality,1.000928384138629
Personality,0.9324447643847127
Personality,0.9771624769855831
Education,0.972875443996656
Education,1.0088522990318056
Education,1.0142134778990033
Education,0.9413541449463982
Education,0.9748150676484075
Education,0.9943972715784125
Education,0.9595050199221808
Education,0.9980468869351022
Personality,0.9291576633361319
Personality,1.0764044951595115
Personality,0.9516264245136193
Personality,0.9740947298657185
Personality,0.9391839789383555
Personality,0.9543783119809295
Education,1.0000000033859995
Education,1.0000000024783713
Education,0.9999999947207554
Education,1.0000000033158771
Education,0.9999999988149975
Education,0.9999999796743391
Education,0.9999999983930079
Education,0.9999999983478112
Personality,0.9999999987439262
Personality,0.9999999903659875
Personality,1.000000000442812
Personality,1.0000000000252285
Personality,0.9999999710090374
Personality,0.9999999991624868
Education,0.987132521082686
Education,0.9951808315010946
Education,0.9959383273636062
Education,1.0159467997123597
Education,1.0562259902246494
Education,1.0368480823904673
Education,1.01751668246397
Education,0.9742395835203275
Personality,0.9717721184374657
Personality,1.0680444309215145
Personality,1.0711963550011565
Personality,1.0548803799288367
Personality,1.0755857189628424
Personality,1.047441272258912
Education,0.9587326829852992
Education,0.9821082426414534
Education,1.0000906028299774
Education,1.032000353693567
Education,1.1257451226000135
Education,1.0841121145487684
Education,1.0711933854623847
Education,1.041326534598599
Personality,0.9977631109773766
Personality,1.0386680321652015
Personality,1.0288835900690567
Personality,1.07651390331538
Personality,1.0802795141831902
Personality,1.028956561596169
Education,0.9794655636377531
Education,1.0345429860614286
Education,1.04773218100995
Education,1.0457159865849845
Education,1.00876903378088
Education,1.046965530035698
Education,1.08511465562903
Education,1.0121845978598532
Personality,1.0131027883352726
Personality,0.9888300953591245
Personality,1.024211268701695
Personality,1.0309291288244413
Personality,1.0118172601108881
Personality,0.9802021910249746
Education,1.0057705378670398
Education,1.033300330755523
Education,1.0164593226213463
Education,1.0182914513444856
Education,0.9991946200362103
Education,1.0217466975337515
Education,0.989504335350283
Education,1.0318996271034477
Personality,0.9846665855712132
Personality,1.0354574205995561
Personality,0.999387632290657
Personality,1.013251921604612
Personality,0.9980315971380194
Personality,0.9693203889000283
Education,0.6768251598698525
Education,0.7365621513219986
Education,0.7578313019578706
Education,0.8419884133912583
Education,0.7482459011879119
Education,0.6661190938169957
Education,0.7761916100913013
Education,0.7619708403731348
Personality,0.9064821864188715
Personality,0.7667995911655932
Personality,0.6683190354163615
Personality,0.5416652231439183
Personality,0.7343403486850957
Personality,0.879881125352592
Education,0.6955786048215897
Education,0.6718676374315509
Education,0.8506436168266089
Education,0.866042208965083
Education,0.8204170234614842
Education,0.8516912719584978
Education,0.8454875925912329
Education,0.8608435533702565
Personality,0.7581093375758174
Personality,0.7821274427417294
Personality,0.7696828976713408
Personality,0.6513167892170322
Personality,0.826496435908918
Personality,0.8711547148267175
Education,0.7131209693491857
Education,0.6940637464301956
Education,0.8053803219951089
Education,0.850483450014454
Education,0.7877743998421628
Education,0.8060786552151338
Education,0.8286548799920905
Education,0.8249956753687178
Personality,0.7251219379337768
Personality,0.7975104932080107
Personality,0.782891173400844
Personality,0.5961629463452388
Personality,0.7967330453405426
Personality,0.804872861554397
Education,0.6304256696702537
Education,0.6811622608114644
Education,0.8167952646739991
Education,0.7634178577184789
Education,0.7063658142730327
Education,0.7671120046415465
Education,0.9038116972187016
Education,0.7720005454984809
Personality,0.8143472705023379
Personality,0.7167689105934845
Personality,0.7343016459150677
Personality,0.6230174702871274
Personality,0.7224461747176102
Personality,0.8637091124137495
Education,0.716035563109955
Education,0.7764865196412736
Education,0.8924513309709172
Education,0.7826634259620368
Education,0.8444267705728072
Education,0.8791973951781289
Education,0.8211964306042022
Education,0.8864560846830432
Personality,0.6723559975715444
Personality,0.8389250475493588
Personality,0.9090133755693479
Personality,0.6113292883878274
Personality,0.7859852660529951
Personality,0.8452820922816158
Education,0.5773536073621299
Education,0.7805827859954618
Education,0.5976411737823919
Education,0.6685631980301883
Education,0.7112758613370789
Education,0.7535814904230165
Education,0.7666310460245461
Education,0.7854119762615339
Personality,0.8115636064163932
Personality,0.8619501226138692
Personality,0.8266035499320448
Personality,0.555847638000644
Personality,0.6370459690866161
Personality,0.8622552354756219
Education,0.8188566726551838
Education,0.793960267001198
Education,0.8244680405951729
Education,0.9011227705114733
Education,0.7567778865686049
Education,0.790845742318756
Education,0.8250113448573458
Education,0.8015044422143203
Personality,0.7999929340392392
Personality,0.9437229070612844
Personality,0.8362323699819281
Personality,0.6167856304126622
Personality,0.8095731516419247
Personality,0.9138951492879788
Education,0.7775700291570586
Education,0.7907180909145468
Education,0.8331271067668277
Education,0.805863135221609
Education,0.7127483576955458
Education,0.8473885862401477
Education,0.7970497034089824
Education,0.8147041693967321
Personality,0.8452836411342362
Personality,0.9452741067542161
Personality,0.8239637603527199
Personality,0.6768593841018335
Personality,0.7565216765168281
Personality,0.9039970119520613
Education,0.6060993033905919
Education,0.8535267017616397
Education,0.7110319296827278
Education,0.8108795481117805
Education,0.7068807987194453
Education,0.6268113858584823
Education,0.7644871771891257
Education,0.7800222961416994
Personality,0.7938093791010155
Personality,0.8428147407076174
Personality,0.8020818933061123
Personality,0.5238327770211119
Personality,0.6380680512253266
Personality,0.9268022824511791
Education,0.77231464063828
Education,0.8366649694850138
Education,0.9026265306083774
Education,0.8791371462213753
Education,0.8003336375793378
Education,0.8460660578709254
Education,0.7696942443517907
Education,0.7782594495692982
Personality,0.8677255953359941
Personality,0.9395471639852883
Personality,0.8473784616168354
Personality,0.7381771241671773
Personality,0.8336283890285014
Personality,0.8905800398685881
Education,0.6448141867799928
Education,0.6718041815069886
Education,0.6734652457089313
Education,0.6969730949063213
Education,0.7166481148907593
Education,0.6506918051051047
Education,0.8429749962735869
Education,0.8771382411226877
Personality,0.7208958210594687
Personality,0.8735651118954592
Personality,0.7046550520754471
Personality,0.43319170190357803
Personality,0.5773033779844263
Personality,0.7504873550895039
Education,0.8149470650760593
Education,0.874099820071423
Education,0.8134962061996948
Education,0.8853151403487118
Education,0.9201481577693296
Education,0.8094892583404887
Education,0.8769356317671247
Education,0.962435253666989
Personality,0.907085935662783
Personality,0.8337216156826921
Personality,0.8253581361751783
Personality,0.739904785404817
Personality,0.8243160149095649
Personality,0.7540546218557962
Education,0.8258520460642722
Education,0.8806144100620832
Education,0.8150770985038178
Education,0.8562644939622125
Education,0.8915815821063664
Education,0.7932305082527173
Education,0.7947641919386403
Education,0.9552815077570562
Personality,0.8172872608362879
Personality,0.8341694732937401
Personality,0.821092922558225
Personality,0.7016568456165633
Personality,0.8229462440611657
Personality,0.7800432535710606
Education,0.5676608982824722
Education,0.7289398674598109
Education,0.6450162481323944
Education,0.6490586171619733
Education,0.72742221449946
Education,0.6490423185095875
Education,0.844422532987074
Education,0.8509379043011407
Personality,0.6776641759384626
Personality,0.8386872444864397
Personality,0.7096959251698717
Personality,0.5158516594177323
Personality,0.5520361174631183
Personality,0.6989636476134232
Education,0.8893261893858629
Education,0.8651156485611783
Education,0.8470446455041635
Education,0.7613650146149636
Education,0.8560526392900236
Education,0.7678026123693045
Education,0.8730236171850256
Education,0.9326025193141292
Personality,0.8770699494053598
Personality,1.0004945833386307
Personality,0.8883154162982756
Personality,0.7875447415521236
Personality,0.9249251261819567
Personality,0.9144964460971543
Education,0.5651526317709754
Education,0.7078783809718288
Education,0.5704141277983141
Education,0.5992728094134885
Education,0.7080595601396639
Education,0.7224968325335464
Education,0.8239920682263431
Education,0.6640549294418507
Personality,0.7039297810903453
Personality,0.7876777007660334
Personality,0.7103159862895092
Personality,0.5291422354410695
Personality,0.7291213242802517
Personality,0.7396418519024893
Education,0.8244201458793978
Education,0.812631835079757
Education,0.8645463450188489
Education,0.8723866770834745
Education,0.7628323345115953
Education,0.8050082736865687
Education,0.8890042763065202
Education,0.5988844650702845
Personality,0.8766452223346207
Personality,0.9077008048772985
Personality,0.8323903314247642
Personality,0.6802841163431848
Personality,0.7707491630585045
Personality,0.7857132142408487
Education,0.8142683308269656
Education,0.8498008678289954
Education,0.8818976243805203
Education,0.7885461666299645
Education,0.8338907855043239
Education,0.7334110909373452
Education,0.8365438616404315
Education,0.5488379482942277
Personality,0.8350794601137123
Personality,0.9105798547733124
Personality,0.7888258800848429
Personality,0.6289441457006184
Personality,0.8072016682682537
Personality,0.7971029564418142
Education,0.5998761206155292
Education,0.7518515166485025
Education,0.6564616240873682
Education,0.7762948810469459
Education,0.7098067590405073
Education,0.6629790461956397
Education,0.764185596984361
Education,0.72892728106309
Personality,0.7843039783671417
Personality,0.7475550403946718
Personality,0.6545628031871147
Personality,0.49026337328986136
Personality,0.6955665493007036
Personality,0.767814224225192
Education,0.9039409747824356
Education,0.8920286904159098
Education,0.8851782322968484
Education,0.9201353627249225
Education,0.8652619444552643
Education,0.8683241271912973
Education,0.8324987754127049
Education,0.8262859331255328
Personality,0.926822859029539
Personality,0.9307152221434039
Personality,0.8679069029430231
Personality,0.7106046383172097
Personality,0.7489841239222093
Personality,0.9368794726989917
Education,0.7339977116867837
Education,0.6838060564141482
Education,0.8572851439150271
Education,0.8097874408066963
Education,0.7913882769023355
Education,0.7385999640677243
Education,0.7372054835630291
Education,0.8092109452838545
Personality,0.837832363578267
Personality,0.7478053878641766
Personality,0.7819530576880473
Personality,0.6067287417423374
Personality,0.8206358667385483
Personality,0.8626183642826912
Education,0.8685103199616218
Education,0.866137371298429
Education,0.8859666240420372
Education,0.9778698096648997
Education,0.8186287218781632
Education,0.7395130851698899
Education,0.8492064947201028
Education,0.8679547478194214
Personality,0.9210292590952915
Personality,0.8157030555934579
Personality,0.9197008945354626
Personality,0.5676269674776686
Personality,0.8305860118255848
Personality,0.8291533269181075
Education,0.8442597150395694
Education,0.8363204747630529
Education,0.907897026135642
Education,0.9763994400715382
Education,0.857141766175786
Education,0.644947940267852
Education,0.7972673935032943
Education,0.8518337394985752
Personality,0.8881957284912234
Personality,0.8125749404164955
Personality,0.9281857085837582
Personality,0.5932946461520607
Personality,0.8482865199847789
Personality,0.803247881081044
Education,0.7361927409379933
Education,0.7464023577498768
Education,0.9253402098885439
Education,0.7497209281261193
Education,0.8321785496619352
Education,0.717556246373459
Education,0.8000694799856611
Education,0.8097528818087701
Personality,0.8022896864373736
Personality,0.882079645437575
Personality,0.7158040532989235
Personality,0.5246194574243213
Personality,0.8558047939984552
Personality,0.7812464201083743
Education,0.8782106387887009
Education,0.8535218801001359
Education,0.9404235930939311
Education,0.9222418634721234
Education,0.8927262575241857
Education,0.8891238703851951
Education,0.8793991572101119
Education,0.9178818850520354
Personality,0.9440127970232552
Personality,0.9009135565835065
Personality,0.8973973451774442
Personality,0.6452698976062874
Personality,0.8712771202964854
Personality,0.9111937113876007
Education,0.7121735320625733
Education,0.6338613356086658
Education,0.8438756868952719
Education,0.6556483243139315
Education,0.8078177298179561
Education,0.7156051629757187
Education,0.8203343610869246
Education,0.8677095531761481
Personality,0.8536810412445186
Personality,0.7763535560046716
Personality,0.7012716054616046
Personality,0.6153435553100541
Personality,0.7726976364635071
Personality,0.7076294098209095
Education,0.805250018745457
Education,0.7260549413774082
Education,0.8497842979758584
Education,0.8321730616238794
Education,0.7891775263926198
Education,0.693349371222225
Education,0.7596431852787182
Education,0.8442222588174552
Personality,0.8359385120714891
Personality,0.9424500417224737
Personality,0.8379181940471807
Personality,0.690130116750181
Personality,0.7968052083448882
Personality,0.7026101569384171
Education,0.8579156371410236
Education,0.7202756589057134
Education,0.8017984466514809
Education,0.7839764192643217
Education,0.7511979404914451
Education,0.7394839562796429
Education,0.7308765724677531
Education,0.8768291791003404
Personality,0.7670412182079636
Personality,0.8992040915568239
Personality,0.7792216070721827
Personality,0.6980946617527196
Personality,0.861660811609188
Personality,0.7867142941161411
Education,0.6631297529882962
Education,0.6651009996714922
Education,0.7262853718127936
Education,0.7261922530505909
Education,0.6587555410189971
Education,0.6832673104774751
Education,0.8421928239101966
Education,0.8607799846513909
Personality,0.8927154811429032
Personality,0.8561639429880904
Personality,0.7273181316496976
Personality,0.5807483115217397
Personality,0.7555907187099371
Personality,0.6426069763468264
Education,0.8570885927859913
Education,0.8583437312542126
Education,0.8523374463366622
Education,0.8878380519222984
Education,0.826833867865477
Education,0.7141146037723594
Education,0.7677136349324587
Education,0.9331623643422884
Personality,0.8714226114468214
Personality,0.9594262543187275
Personality,0.8849215180802434
Personality,0.7580479130567532
Personality,0.7574613248238501
Personality,0.9005708032259185
