model,rrmse_mean,rrmse_std,rrmse_median,rrmse_25th,rrmse_75th
chain_ERCcv_lr,2.8751600839675446,15.793174911189766,0.8304135460891455,0.4928512509542694,1.3719570505958993
chain_ERCcv_rf,2.227967404526553,10.938045159915049,0.8966352744988514,0.617892012582689,1.2631794615423493
global_rf,1.7878960488602325,7.885153642205745,0.9286413062560605,0.6816002881438732,1.2272897498673667
local_lasso,2.593200884642375,15.322417279747082,0.8130099102719834,0.46500500844042086,1.3808364292065824
local_mean,0.9999999999968976,1.5000269101552224e-11,0.9999999999992564,0.9999999999984067,0.999999999999561
local_rf,2.125399842033859,9.579167547318841,0.8905192245919185,0.6247030586202733,1.2425611916514678
