,median_rrmse
chain_ERCcv_lr,0.8377348420678847
chain_ERCcv_rf,0.8831803925176885
global_rf,0.9427407245032096
local_lasso,0.8174081287876642
local_mean,0.9999999999992248
local_rf,0.8901641504036424
