,median_rrmse
chain_ERCcv_lr,0.7691142919617795
chain_ERCcv_rf,0.8525244377869649
global_rf,0.8834605172431191
local_lasso,0.7523326601830154
local_mean,0.9999999999992248
local_rf,0.8869924239294216
