,median_rrmse
chain_ERCcv_lr,0.9123673391532497
chain_ERCcv_rf,0.9092903283462728
global_rf,0.923399083608326
local_lasso,0.8651244509399243
local_mean,0.9999999999992248
local_rf,0.9116497877011442
