,median_rrmse
chain_ERCcv_lr,0.8902166838644202
chain_ERCcv_rf,0.9318600438921969
global_rf,0.9444917126930158
local_lasso,0.9103970689346561
local_mean,0.9999999999992248
local_rf,0.9347208126188348
