,median_rrmse
chain_ERCcv_lr,1.0007752369753922
chain_ERCcv_rf,0.9567709116205102
global_rf,0.9734850869311873
local_lasso,0.9482689439858362
local_mean,0.9999999999992248
local_rf,0.948485165265703
