model,rrmse_mean,rrmse_std,rrmse_median,rrmse_25th,rrmse_75th
chain_ERCcv_lr,3.075306961207126,22.547342465627235,0.6815699714287151,0.31840676879947083,1.2749431184747464
chain_ERCcv_rf,2.3691707925667433,13.090596445895278,0.8263189244934741,0.5508736853469047,1.2409953920771732
global_rf,2.1975432777666706,12.033161907299764,0.8784118039289663,0.60539930037392,1.2522357144287126
local_lasso,3.0573953090735713,21.40160635697728,0.7046550520754471,0.34513117943253585,1.3320165760652878
local_mean,0.9999999999968976,1.5000269101552224e-11,0.9999999999992564,0.9999999999984067,0.999999999999561
local_rf,2.181211486100466,12.066336613913633,0.8459190850375101,0.5739359525729761,1.2291808198518717
