,median_rrmse
chain_ERCcv_lr,0.7722547366654126
chain_ERCcv_rf,0.8102836523091705
global_rf,0.8413655136779696
local_lasso,0.7601062682237814
local_mean,0.9999999999992248
local_rf,0.8142149121485542
