,median_rrmse
chain_ERCcv_lr,0.7262388124316923
chain_ERCcv_rf,0.7815990131682522
global_rf,0.8577161620201019
local_lasso,0.744151399719613
local_mean,0.9999999999992248
local_rf,0.8010276135451726
