,median_rrmse
chain_ERCcv_lr,0.8839042890870691
chain_ERCcv_rf,0.9274784435185446
global_rf,0.9566026358033448
local_lasso,0.8911952280170101
local_mean,0.9999999999992248
local_rf,0.9347797056739815
