,median_rrmse
chain_ERCcv_lr,0.8087849937084102
chain_ERCcv_rf,0.8873252780486374
global_rf,0.9310996980913715
local_lasso,0.77963468075009
local_mean,0.9999999999992248
local_rf,0.9006102581964668
