,chain_ERCcv_lr,chain_ERCcv_rf,global_rf,local_lasso,local_mean,local_rf
chain_ERCcv_lr,1.0,0.8769897976832657,0.11669156724759266,0.8769897976832657,0.0017239342758617049,0.9443271906403021
chain_ERCcv_rf,0.8769897976832657,1.0,0.718436595382318,0.2273244908710027,0.06992310149183445,0.9999539264430944
global_rf,0.11669156724759266,0.718436595382318,1.0,0.003755730090162279,0.7778755062631826,0.5877087491507484
local_lasso,0.8769897976832657,0.2273244908710027,0.003755730090162279,1.0,1.1010852746018429e-05,0.330587213627472
local_mean,0.0017239342758617049,0.06992310149183445,0.7778755062631826,1.1010852746018429e-05,1.0,0.03977684759114486
local_rf,0.9443271906403021,0.9999539264430944,0.5877087491507484,0.330587213627472,0.03977684759114486,1.0
