,median_rrmse
chain_ERCcv_lr,0.9163075956173642
chain_ERCcv_rf,0.9312249273731967
global_rf,0.968652250441592
local_lasso,0.8492557640944333
local_mean,0.9999999999992248
local_rf,0.9483014802505398
