,median_rrmse
chain_ERCcv_lr,0.8596416117520397
chain_ERCcv_rf,0.9121444199906268
global_rf,0.9494303909522522
local_lasso,0.824547273377084
local_mean,0.9999999999992248
local_rf,0.9350217789421919
