model,rrmse_mean,rrmse_std,rrmse_median,rrmse_25th,rrmse_75th
chain_ERCcv_lr,3.402706233695782,19.20416746828854,0.9101709311820216,0.4978863488002392,1.5990724507464145
chain_ERCcv_rf,2.1898474654065616,11.79356224469543,0.9127331240098877,0.6103967959266129,1.2417408772255172
global_rf,1.6568763516179008,5.866127919370765,0.9225549520386005,0.6877612906231065,1.2117164930348827
local_lasso,2.5368482246332937,12.362880493908568,0.8853026776988231,0.5249064802308763,1.3950030449855653
local_mean,0.9999999999968976,1.5000269101552224e-11,0.9999999999992564,0.9999999999984067,0.999999999999561
local_rf,2.140079545958333,10.914745780742916,0.9171010462301062,0.6156611082245278,1.2435159264191564
