,median_rrmse
chain_ERCcv_lr,0.9944673672805742
chain_ERCcv_rf,0.9697389275573165
global_rf,0.9719085625866006
local_lasso,0.9718939820379034
local_mean,0.9999999999992248
local_rf,0.9776503076353396
