,median_rrmse
chain_ERCcv_lr,0.7906579500470177
chain_ERCcv_rf,0.8462731175121742
global_rf,0.8950618013508149
local_lasso,0.7866706672951914
local_mean,0.9999999999992248
local_rf,0.8576719330092659
