,chain_ERCcv_lr,chain_ERCcv_rf,global_rf,local_lasso,local_mean,local_rf
chain_ERCcv_lr,1.0,0.09092846508608998,0.002558815204621534,0.9986219429776076,1.0767650882037572e-08,0.007819463815525451
chain_ERCcv_rf,0.09092846508608998,1.0,0.8769897976832655,0.2273244908710027,0.0054503968461308006,0.966147707115239
global_rf,0.002558815204621534,0.8769897976832655,1.0,0.011088514683743944,0.14775475973670638,0.9996598622806602
local_lasso,0.9986219429776076,0.2273244908710027,0.011088514683743944,1.0,1.2744270172504457e-07,0.029437886804422497
local_mean,1.0767650882037572e-08,0.0054503968461308006,0.14775475973670638,1.2744270172504457e-07,1.0,0.06992310149183445
local_rf,0.007819463815525451,0.966147707115239,0.9996598622806602,0.029437886804422497,0.06992310149183445,1.0
