,chain_ERCcv_lr,chain_ERCcv_rf,global_rf,local_lasso,local_mean,local_rf
chain_ERCcv_lr,1.0,0.9999985355496922,0.9960007263144955,0.8311307235930574,0.0054503968461308006,0.9999985355496922
chain_ERCcv_rf,0.9999985355496922,1.0,0.9986219429776078,0.7778755062631819,0.007819463815525451,1.0
global_rf,0.9960007263144955,0.9986219429776078,1.0,0.5202189796948286,0.029437886804422275,0.9986219429776078
local_lasso,0.8311307235930574,0.7778755062631819,0.5202189796948286,1.0,3.0324513862978186e-05,0.7778755062631819
local_mean,0.0054503968461308006,0.007819463815525451,0.029437886804422275,3.0324513862978186e-05,1.0,0.007819463815525451
local_rf,0.9999985355496922,1.0,0.9986219429776078,0.7778755062631819,0.007819463815525451,1.0
