,median_rrmse
chain_ERCcv_lr,1.000317410237281
chain_ERCcv_rf,1.0287042456730136
global_rf,1.011691429702283
local_lasso,0.9936153735719626
local_mean,0.9999999999992248
local_rf,1.0465557176677378
