,median_rrmse
chain_ERCcv_lr,0.6883139117759429
chain_ERCcv_rf,0.8220195833096953
global_rf,0.8750467832951927
local_lasso,0.7008140734908842
local_mean,0.9999999999992248
local_rf,0.8295398759289352
