model,rrmse_mean,rrmse_std,rrmse_median,rrmse_25th,rrmse_75th
chain_ERCcv_lr,2.7359426494617427,10.886987532362173,0.8942179399357139,0.5047916337762121,1.4915970356729003
chain_ERCcv_rf,2.237349661684437,15.040967751489646,0.9148878794867963,0.657385207656224,1.254288784300456
global_rf,1.6457642756384565,5.675128877496741,0.9340743894515846,0.7138173336601575,1.2018163327745994
local_lasso,2.239209825793804,7.76773203105856,0.8654134681047392,0.5336705353709391,1.3154870420890739
local_mean,0.9999999999968976,1.5000269101552224e-11,0.9999999999992564,0.9999999999984067,0.999999999999561
local_rf,2.207734289620111,14.944652270283964,0.9123357613222913,0.6425883614457351,1.2575897343163667
