,median_rrmse
chain_ERCcv_lr,0.7488597518167733
chain_ERCcv_rf,0.7971217692742767
global_rf,0.8300607390767805
local_lasso,0.7530386015728913
local_mean,0.9999999999992248
local_rf,0.8234567296852011
