,median_rrmse
chain_ERCcv_lr,0.7193670200517986
chain_ERCcv_rf,0.8107349995476096
global_rf,0.8767511797440728
local_lasso,0.7079689705557464
local_mean,0.9999999999992248
local_rf,0.8185259904795774
