model,rrmse_mean,rrmse_std,rrmse_median,rrmse_25th,rrmse_75th
chain_ERCcv_lr,3.2757064216313876,18.82153057376531,0.8869198704366293,0.5137826704039233,1.5503778998250388
chain_ERCcv_rf,1.7716274281039082,5.235449624057373,0.9178064645788933,0.6664134900497184,1.2672001861896967
global_rf,1.876826924223297,6.824828127772657,0.9500938177714613,0.6898256803138383,1.2567540131761792
local_lasso,2.5184659522575368,13.4260674830542,0.8709018049712243,0.5565157578030325,1.401168194326183
local_mean,0.9999999999968976,1.5000269101552224e-11,0.9999999999992564,0.9999999999984067,0.999999999999561
local_rf,1.868335741090464,7.2730541704607985,0.9258395887173746,0.6360822341160961,1.2647427961128193
