fold,method,pct,K,M_max,student,embedding,regressor,variant,median_rrmse_fold,rrmse_domain1,rrmse_domain2,rrmse_domain3,rrmse_domain4,rrmse_domain5,rrmse_domain6,rrmse_domain7,rrmse_domain8,rrmse_domain9,rrmse_domain10,rrmse_domain11,rrmse_domain12,rrmse_domain13,rrmse_domain14
0,gemma,10,10,3072,S1,e5_base,chain_ERCcv_lr,full,0.928152322769165,0.3573613464832306,0.4074326753616333,374.03826904296875,0.8295639753341675,1.1462976932525635,0.34297651052474976,0.49286288022994995,3.0169479846954346,0.9531266689300537,0.31859439611434937,4.375916957855225,4.173408031463623,0.9031779766082764,2.4946916103363037
1,gemma,10,10,3072,S1,e5_base,chain_ERCcv_lr,full,0.6642298698425293,0.6417840123176575,3.6103475093841553,0.8569318652153015,0.7774588465690613,0.16661179065704346,0.7509782910346985,0.3771858215332031,0.6866757273674011,0.854267418384552,0.15250812470912933,4.677196025848389,0.4093897044658661,0.3872460424900055,0.18641985952854156
2,gemma,10,10,3072,S1,e5_base,chain_ERCcv_lr,full,0.9516239166259766,0.05252746865153313,6.826750755310059,1.1822549104690552,0.8378904461860657,0.39749008417129517,495.5165710449219,6.067970275878906,1.1798993349075317,0.33481040596961975,1.0653573274612427,2.3340811729431152,0.011891821399331093,0.4746673107147217,0.14448535442352295
3,gemma,10,10,3072,S1,e5_base,chain_ERCcv_lr,full,0.7985191345214844,0.2856380045413971,0.4487622082233429,12.872170448303223,0.40680551528930664,0.9382755160331726,0.4224383234977722,0.4234170913696289,0.3821065127849579,1.7798856496810913,0.9711605906486511,1.3921364545822144,0.7912898659706116,0.8146250247955322,0.8057483434677124
4,gemma,10,10,3072,S1,e5_base,chain_ERCcv_lr,full,0.5124238729476929,0.3473072946071625,0.567064106464386,0.2860690653324127,0.5036157965660095,22.065692901611328,0.43496012687683105,0.6743564605712891,0.14590102434158325,0.6457244157791138,1.4335663318634033,0.10286184400320053,0.5985512733459473,0.521232008934021,0.16984687745571136
5,gemma,10,10,3072,S1,e5_base,chain_ERCcv_lr,full,0.4031970500946045,0.39570853114128113,0.9214581847190857,0.15748082101345062,0.41068556904792786,0.5863838195800781,0.3168940842151642,0.5163081288337708,0.4173417091369629,0.37459608912467957,2.77294921875,0.3199672996997833,0.13385009765625,0.111121766269207,0.9491997361183167
6,gemma,10,10,3072,S1,e5_base,chain_ERCcv_lr,full,0.7477926015853882,1.5668710470199585,0.70375657081604,1.033406376838684,0.7918286919593811,2.4463720321655273,1.2445268630981445,0.445167601108551,1.1389267444610596,0.12941674888134003,0.4311580955982208,0.6244011521339417,0.10023302584886551,0.04642274230718613,2.9551680088043213
7,gemma,10,10,3072,S1,e5_base,chain_ERCcv_lr,full,1.0985225439071655,0.8270648717880249,0.9691432118415833,3.3096070289611816,12.872347831726074,21.443571090698242,1.0275135040283203,0.9363811016082764,1.2485055923461914,0.7062236070632935,1.1695315837860107,14.804994583129883,0.9001042246818542,16.10983657836914,0.28610485792160034
8,gemma,10,10,3072,S1,e5_base,chain_ERCcv_lr,full,0.7371102571487427,0.8046066164970398,0.4746445417404175,0.01837860979139805,0.6973819136619568,1.5114880800247192,5.806606769561768,1.1456526517868042,1.0556541681289673,1.4247233867645264,0.00968851987272501,0.15439747273921967,0.7768385410308838,0.6047894954681396,0.5706235766410828
9,gemma,10,10,3072,S1,e5_base,chain_ERCcv_lr,full,0.8669345378875732,0.987909197807312,0.19398215413093567,2.634291172027588,1.2345218658447266,0.03881310671567917,16.126222610473633,0.4966801702976227,0.448284387588501,0.8824936151504517,0.1679454892873764,1.5063165426254272,0.85137540102005,0.12113525718450546,1.5857224464416504
10,gemma,10,10,3072,S1,e5_base,chain_ERCcv_lr,full,1.0744807720184326,11.78239917755127,0.24680721759796143,0.5287843942642212,2.0021800994873047,6.232397556304932,0.46904414892196655,1.0010377168655396,1.1479237079620361,0.11501651257276535,1.3436217308044434,0.04154103994369507,4.926999092102051,0.7169417142868042,1.4424337148666382
11,gemma,10,10,3072,S1,e5_base,chain_ERCcv_lr,full,0.952182412147522,0.10134800523519516,1.1557931900024414,1.425406575202942,2.544288396835327,0.933699905872345,0.9706648588180542,0.7572624683380127,0.2165149748325348,3.3651912212371826,1.1424646377563477,0.3703700304031372,0.04524891451001167,0.49155566096305847,4.448648452758789
12,gemma,10,10,3072,S1,e5_base,chain_ERCcv_lr,full,1.3777943849563599,4.803859233856201,1.0554112195968628,15.393634796142578,0.4367806613445282,1.9908438920974731,4.169620990753174,2.12493634223938,73.16234588623047,0.42500826716423035,0.7305890321731567,0.9502958655357361,0.8935484886169434,0.19608667492866516,1.700177550315857
