fold,method,pct,K,M_max,student,embedding,regressor,variant,median_rrmse_fold,rrmse_domain1,rrmse_domain2,rrmse_domain3,rrmse_domain4,rrmse_domain5,rrmse_domain6,rrmse_domain7,rrmse_domain8,rrmse_domain9,rrmse_domain10,rrmse_domain11,rrmse_domain12,rrmse_domain13,rrmse_domain14
0,gemma,200,192,3072,S1,e5_base,chain_ERCcv_rf,full,1.1911380290985107,0.17467112839221954,0.7430533170700073,246.9620819091797,0.6174319982528687,0.33883702754974365,0.5226256847381592,2.802043914794922,1.9164671897888184,1.2025011777877808,13.824803352355957,1.6813054084777832,2.9793598651885986,1.1797747611999512,0.11214567720890045
1,gemma,200,192,3072,S1,e5_base,chain_ERCcv_rf,full,0.8279163241386414,0.7090110182762146,0.7582120895385742,1.1109395027160645,1.130905270576477,0.5409872531890869,1.0219277143478394,0.8976205587387085,1.0975193977355957,0.6704480051994324,0.4803241789340973,6.025838851928711,0.9556159377098083,0.7335946559906006,0.5625933408737183
2,gemma,200,192,3072,S1,e5_base,chain_ERCcv_rf,full,1.0395907163619995,0.43011340498924255,4.219644546508789,1.0624415874481201,0.7242586016654968,0.060398414731025696,513.1676635742188,4.065864086151123,1.016739845275879,0.6847546100616455,1.339510440826416,1.592052936553955,0.10541950166225433,1.1270705461502075,0.404975026845932
3,gemma,200,192,3072,S1,e5_base,chain_ERCcv_rf,full,0.68281090259552,0.48621657490730286,0.9434329867362976,46.569602966308594,0.6313574314117432,0.0785340741276741,0.45144492387771606,0.31386300921440125,0.7342643737792969,1.6180963516235352,0.15058079361915588,1.788803219795227,0.4701288044452667,0.9346062541007996,1.1521520614624023
4,gemma,200,192,3072,S1,e5_base,chain_ERCcv_rf,full,0.6700636148452759,0.6610947251319885,0.8670416474342346,0.23935069143772125,0.7735922932624817,7.730704307556152,2.288506031036377,0.6751129627227783,1.0050677061080933,0.6534299850463867,1.471337914466858,0.29620152711868286,0.507780134677887,0.04838356748223305,0.6650143265724182
5,gemma,200,192,3072,S1,e5_base,chain_ERCcv_rf,full,0.8543077707290649,0.8618547916412354,1.0940546989440918,4.978149890899658,0.8477013111114502,0.03100903145968914,3.96073842048645,0.39425361156463623,0.9837556481361389,0.6570594310760498,0.07075805217027664,0.21040567755699158,0.9385010004043579,0.035235654562711716,0.8609141707420349
6,gemma,200,192,3072,S1,e5_base,chain_ERCcv_rf,full,0.7474774122238159,2.59979510307312,0.5052450895309448,1.0079660415649414,1.2027472257614136,0.7959705591201782,1.3744232654571533,0.27416759729385376,3.2415266036987305,0.2969360053539276,0.5781857967376709,0.6989842057228088,0.5185878872871399,0.5078451633453369,2.318270444869995
7,gemma,200,192,3072,S1,e5_base,chain_ERCcv_rf,full,1.3420343399047852,1.4770458936691284,0.9998592138290405,13.797345161437988,5.854094505310059,17.84787940979004,0.7352002859115601,0.961495041847229,1.336793065071106,1.3472756147384644,0.8352921009063721,4.802145481109619,0.8441622853279114,2.5335583686828613,0.31192782521247864
8,gemma,200,192,3072,S1,e5_base,chain_ERCcv_rf,full,0.8488066792488098,1.5309642553329468,0.79530930519104,0.42241740226745605,0.5273858308792114,1.1952025890350342,0.21496644616127014,1.4549481868743896,1.0732395648956299,1.5013017654418945,0.17160098254680634,0.7858974933624268,1.4661810398101807,0.45116177201271057,0.9023040533065796
9,gemma,200,192,3072,S1,e5_base,chain_ERCcv_rf,full,0.7943739891052246,1.3604955673217773,0.7869598269462585,2.295197010040283,1.1124334335327148,0.5613412261009216,21.704618453979492,0.6997565031051636,0.7659463882446289,1.41139817237854,0.4958571195602417,0.05166057124733925,0.8017881512641907,0.33171984553337097,1.0009965896606445
10,gemma,200,192,3072,S1,e5_base,chain_ERCcv_rf,full,1.1947758197784424,3.779662847518921,0.49339550733566284,1.0696061849594116,0.41543814539909363,4.361941814422607,0.6382527351379395,4.344830513000488,1.1491516828536987,0.4684302508831024,1.2641664743423462,1.4311689138412476,4.848845958709717,0.5483567118644714,1.2404000759124756
11,gemma,200,192,3072,S1,e5_base,chain_ERCcv_rf,full,0.7809432744979858,0.054241959005594254,2.269080877304077,1.0179386138916016,2.6892335414886475,0.10380204021930695,0.6782661080360413,0.04110405966639519,1.017396330833435,3.604185104370117,0.8836204409599304,0.6281314492225647,0.17791594564914703,0.6647462248802185,1.5514633655548096
