fold,method,pct,K,M_max,student,embedding,regressor,variant,median_rrmse_fold,rrmse_domain1,rrmse_domain2,rrmse_domain3,rrmse_domain4,rrmse_domain5,rrmse_domain6,rrmse_domain7,rrmse_domain8,rrmse_domain9,rrmse_domain10,rrmse_domain11,rrmse_domain12,rrmse_domain13,rrmse_domain14
0,gemma,100,96,3072,S1,e5_base,local_lasso,full,0.9981855154037476,0.4998758137226105,0.34571927785873413,366.9217529296875,0.9605967998504639,1.4162555932998657,0.1878831386566162,0.1946699321269989,2.9062893390655518,1.0357742309570312,2.5924510955810547,3.415339469909668,0.24838803708553314,0.8756135106086731,1.5121922492980957
1,gemma,100,96,3072,S1,e5_base,local_lasso,full,0.6667875051498413,0.7463482618331909,2.801989793777466,0.8025224804878235,0.8221220374107361,0.2598786950111389,0.7664875984191895,0.508802056312561,0.5872266888618469,0.8938264846801758,0.06375759094953537,3.7277042865753174,0.23183847963809967,0.4873889684677124,0.2785227298736572
2,gemma,100,96,3072,S1,e5_base,local_lasso,full,0.7291011810302734,0.4036989212036133,7.021658420562744,1.1971474885940552,0.6917829513549805,0.2818164527416229,463.0853576660156,5.391758918762207,0.8289781212806702,0.31246161460876465,0.7664194703102112,2.100069284439087,0.23162302374839783,0.5029179453849792,0.06661440432071686
3,gemma,100,96,3072,S1,e5_base,local_lasso,full,0.5717907547950745,0.36321425437927246,0.6682235598564148,15.831430435180664,0.4822271466255188,0.20608119666576385,0.4122312664985657,0.28240495920181274,0.2933860719203949,2.1767079830169678,0.003568976419046521,1.6278849840164185,0.6613543629646301,0.8011690974235535,0.836003303527832
4,gemma,100,96,3072,S1,e5_base,local_lasso,full,0.5655707120895386,0.41165006160736084,0.6399422287940979,0.0510588139295578,0.47906494140625,19.27470588684082,1.4400914907455444,0.7684788107872009,0.0574495866894722,0.7337833046913147,1.5943933725357056,0.02118108607828617,0.655515193939209,0.49119916558265686,0.39516547322273254
5,gemma,100,96,3072,S1,e5_base,local_lasso,full,0.5614824295043945,0.39292609691619873,0.9076025485992432,0.5981844067573547,0.4309729039669037,0.41961556673049927,0.40860408544540405,0.6403731107711792,0.5247804522514343,0.6198596358299255,2.380434036254883,0.012439821846783161,0.908616840839386,0.0739404708147049,0.7597054839134216
6,gemma,100,96,3072,S1,e5_base,local_lasso,full,0.8030843138694763,1.4068245887756348,0.39225953817367554,0.9507717490196228,0.9758408665657043,3.2261579036712646,1.361877679824829,0.2560252547264099,0.8687152862548828,0.49587857723236084,0.49897509813308716,0.7374533414840698,0.13350190222263336,0.4072030186653137,2.3704373836517334
7,gemma,100,96,3072,S1,e5_base,local_lasso,full,1.176368236541748,0.8291735053062439,0.825369119644165,13.965991020202637,6.062650203704834,20.963573455810547,1.358149766921997,0.9548551440238953,1.4059929847717285,0.7987251281738281,0.6905210614204407,18.162778854370117,0.9945866465568542,8.525435447692871,0.1899561733007431
8,gemma,100,96,3072,S1,e5_base,local_lasso,full,0.8698201179504395,0.9581554532051086,0.533316433429718,0.10749190300703049,0.781484842300415,1.3535025119781494,4.468936920166016,1.17826247215271,1.0275194644927979,1.407018780708313,0.1271328181028366,0.28621286153793335,1.0559360980987549,0.5955495834350586,0.4916234612464905
9,gemma,100,96,3072,S1,e5_base,local_lasso,full,0.8845319747924805,1.1341397762298584,0.5966923236846924,2.788206100463867,1.2737172842025757,0.07138682156801224,12.000075340270996,0.5546258091926575,0.34448882937431335,0.9919297099113464,0.10920912772417068,2.8652310371398926,0.7771341800689697,0.15164166688919067,1.350013017654419
10,gemma,100,96,3072,S1,e5_base,local_lasso,full,0.7717457413673401,16.890321731567383,0.12691940367221832,0.5616698861122131,2.275230646133423,2.8356380462646484,0.730231523513794,0.5552787780761719,1.0470526218414307,0.19671891629695892,1.5682778358459473,0.3841091990470886,2.7992091178894043,0.7845814228057861,0.758910059928894
11,gemma,100,96,3072,S1,e5_base,local_lasso,full,0.6767382025718689,0.06858612596988678,2.6673214435577393,1.475416898727417,0.0012878063134849072,0.5073559880256653,1.0286977291107178,0.8068316578865051,0.46445518732070923,3.7585089206695557,1.2740970849990845,0.3706797659397125,0.1777920126914978,0.5466447472572327,4.246181964874268
12,gemma,100,96,3072,S1,e5_base,local_lasso,full,1.3001508712768555,4.460923194885254,0.9068309664726257,10.39419937133789,0.14615090191364288,1.564982295036316,3.8434882164001465,2.2334542274475098,66.53900909423828,0.591500997543335,0.23292233049869537,1.0353193283081055,0.7455726265907288,0.2843010425567627,1.6840931177139282
13,gemma,100,96,3072,S1,e5_base,local_lasso,full,0.7279155254364014,0.6446961760520935,0.7616555690765381,1.754391074180603,23.715288162231445,0.6941755414009094,0.07766404002904892,0.7792186141014099,0.24538439512252808,0.611908495426178,1.108437180519104,0.40053659677505493,28.962736129760742,0.5812696218490601,6.210709571838379
14,gemma,100,96,3072,S1,e5_base,local_lasso,full,0.7459821701049805,0.6577789187431335,0.619257926940918,0.7649654746055603,1.6536403894424438,1.1920909881591797,1.6329940557479858,0.7269989252090454,1.0150173902511597,0.005803889129310846,0.9087162613868713,0.6931350827217102,0.06723574548959732,19.93864631652832,0.33761656284332275
15,gemma,100,96,3072,S1,e5_base,local_lasso,full,1.0329577922821045,3.1424293518066406,0.10128530859947205,0.7388992309570312,0.18246321380138397,1.517208456993103,1.0041478872299194,2.998096466064453,0.9815204739570618,3.1990880966186523,3.7108123302459717,1.0617676973342896,0.6562202572822571,0.23739977180957794,1.1522701978683472
16,gemma,100,96,3072,S1,e5_base,local_lasso,full,0.9919863939285278,1.6697723865509033,0.2873295545578003,0.21453635394573212,1.1324353218078613,1.7115507125854492,1.155810832977295,1.3323501348495483,1.9598208665847778,0.9545800089836121,1.0293927192687988,0.929598867893219,0.9194215536117554,0.29495978355407715,0.26057443022727966
17,gemma,100,96,3072,S1,e5_base,local_lasso,full,0.6124215126037598,0.3356614410877228,37.93605041503906,0.6644690632820129,0.8661733269691467,0.3601217269897461,0.7643448114395142,0.31895729899406433,0.7476688027381897,0.09709823131561279,1.1429163217544556,0.44097375869750977,1.5359793901443481,0.2030111700296402,0.5603740215301514
