fold,method,pct,K,M_max,student,embedding,regressor,variant,median_rrmse_fold,rrmse_domain1,rrmse_domain2,rrmse_domain3,rrmse_domain4,rrmse_domain5,rrmse_domain6,rrmse_domain7,rrmse_domain8,rrmse_domain9,rrmse_domain10,rrmse_domain11,rrmse_domain12,rrmse_domain13,rrmse_domain14
0,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,1.0739154815673828,0.236641988158226,0.326143741607666,386.2168273925781,1.1564927101135254,0.9662138223648071,0.14984658360481262,0.3564647138118744,3.3777005672454834,0.9913381934165955,3.543131113052368,4.1434407234191895,3.9768123626708984,0.7923372983932495,2.1688284873962402
1,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.6146738529205322,0.6515972018241882,3.5619685649871826,1.0086385011672974,0.9136343002319336,0.11683818697929382,0.7694074511528015,0.5513105392456055,0.577750563621521,0.7474871277809143,0.07096093147993088,5.118047714233398,0.2939312756061554,0.40966567397117615,0.2180793136358261
2,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.5795307159423828,0.27185630798339844,9.28763198852539,1.2491018772125244,0.49963951110839844,0.08471057564020157,438.0808410644531,5.469228267669678,0.659421980381012,0.06690290570259094,0.8447182774543762,1.9560017585754395,0.09774506092071533,0.16417957842350006,0.19061942398548126
3,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.6678166389465332,0.4124563932418823,0.6087206602096558,16.702882766723633,0.41099169850349426,0.46200382709503174,0.24400459229946136,0.303591787815094,0.19212836027145386,1.563368320465088,0.7269125580787659,1.4113094806671143,0.7404788732528687,0.7713199257850647,0.7670342922210693
4,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.5256146192550659,0.3144718408584595,0.5148166418075562,0.16972823441028595,0.5364125967025757,22.788497924804688,0.9830936789512634,0.6537777781486511,0.1886119544506073,0.6455325484275818,1.4389925003051758,0.046797290444374084,0.6222391128540039,0.21749049425125122,0.18079565465450287
5,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.45091116428375244,0.3450482189655304,1.0356066226959229,0.7452231049537659,0.4390118420124054,0.3319317698478699,0.7935037016868591,0.6110162138938904,0.302924245595932,0.4628104865550995,2.3647079467773438,0.13814693689346313,0.4026263356208801,0.17191645503044128,0.9763950109481812
6,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.4702971279621124,1.3594697713851929,0.49911314249038696,1.037609577178955,0.8663462996482849,2.5347301959991455,1.1212129592895508,0.15739047527313232,0.3368183374404907,0.18421152234077454,0.4414811134338379,0.39079558849334717,0.11285311728715897,0.06440699845552444,2.919813394546509
7,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.9700784683227539,0.849065363407135,0.8047714829444885,34.941993713378906,9.10012149810791,15.800629615783691,1.055146336555481,0.845905065536499,1.4228037595748901,0.5492000579833984,0.8806818127632141,10.720953941345215,0.8850106000900269,10.748518943786621,0.25454315543174744
8,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.9379647374153137,1.000319242477417,0.5667262673377991,0.11845402419567108,0.4267837703227997,1.6250613927841187,5.225221633911133,1.3528190851211548,0.97780841588974,1.434720754623413,0.02369331382215023,0.32564106583595276,0.9295949935913086,0.9463344812393188,0.7761949300765991
9,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.6445847749710083,1.0574166774749756,0.4620092213153839,2.7496023178100586,1.409924864768982,0.3097551763057709,16.789596557617188,0.4189508855342865,0.1322655826807022,0.8694303035736084,0.03833012655377388,0.2659427523612976,0.8271602988243103,0.03756855055689812,1.5999743938446045
10,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.8161356449127197,21.718158721923828,0.32410940527915955,0.1471952348947525,0.7742395401000977,3.6631019115448,0.5280550122261047,1.3906242847442627,0.9312207102775574,0.32194554805755615,1.3186887502670288,0.3584621846675873,1.8449841737747192,0.6753893494606018,0.858031690120697
11,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.6867038607597351,0.2580788731575012,1.7822809219360352,1.3241982460021973,0.04020031914114952,0.31738144159317017,0.9471911787986755,0.8021559119224548,0.3207433223724365,2.7790687084198,1.2448430061340332,0.5117531418800354,0.060831718146800995,0.5712518095970154,3.4968230724334717
12,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,1.4025706052780151,5.282655715942383,1.037760615348816,13.570432662963867,0.6764968037605286,2.078085422515869,3.647303819656372,2.5599539279937744,60.4501838684082,0.6508870720863342,0.20771117508411407,0.982239842414856,0.8818473815917969,0.38295868039131165,1.7673805952072144
13,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.6631226539611816,0.3651111423969269,0.6668379902839661,0.6594072580337524,32.11625289916992,0.5724684000015259,0.16157536208629608,2.0109212398529053,0.031846094876527786,0.8591384887695312,1.1516977548599243,2.1628899574279785,42.56317901611328,0.4932005703449249,0.45005476474761963
14,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.8144664764404297,0.5629918575286865,0.579931378364563,0.9240752458572388,2.0021238327026367,1.8516324758529663,2.4650847911834717,0.5645933151245117,1.064878225326538,0.1141660138964653,0.8324394226074219,0.789070188999176,0.7964934706687927,18.933866500854492,0.1376519501209259
15,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.899371862411499,3.475085735321045,0.058191586285829544,0.845274806022644,0.2038058191537857,1.4019036293029785,0.5946936011314392,3.380714178085327,0.9095038771629333,3.3971080780029297,4.475216388702393,0.8892397880554199,0.7965565919876099,0.47280195355415344,1.2351223230361938
16,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,1.0627449750900269,2.191521406173706,0.06760823726654053,0.01919158361852169,0.99375319480896,1.4455543756484985,1.2656939029693604,1.1317367553710938,2.3905515670776367,0.8751986026763916,1.273090124130249,0.9863468408584595,0.8145245909690857,1.3210681676864624,0.36424720287323
17,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.48152512311935425,0.014610817655920982,70.13726043701172,0.6103265285491943,0.9219237565994263,0.35272371768951416,0.7802653312683105,0.14165747165679932,0.6886959671974182,0.3172529637813568,0.9344992637634277,0.2084021419286728,1.1593633890151978,0.1565401554107666,0.10725104808807373
18,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.558607816696167,0.7304071187973022,1.7937010526657104,0.11990423500537872,0.10247096419334412,0.12936082482337952,0.18625763058662415,5.764870643615723,1.6916407346725464,0.5464064478874207,0.17642633616924286,0.06292378157377243,1.611637830734253,0.5708092451095581,6.467076301574707
19,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.4130478501319885,0.8227988481521606,0.17262062430381775,0.11284981667995453,0.43684905767440796,0.7797082662582397,0.05574388802051544,1.0145946741104126,1.1515171527862549,0.0006855942192487419,0.46347776055336,0.00024929537903517485,0.3892466425895691,0.5521816611289978,0.36395934224128723
20,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.3848923444747925,0.38419535756111145,0.5266329050064087,0.2245180606842041,0.24708230793476105,0.44554224610328674,0.46331802010536194,1.344266414642334,0.8391274213790894,0.024631353095173836,0.040297456085681915,0.1116577610373497,0.3277141749858856,0.3855893313884735,1.2865025997161865
21,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.770460307598114,1.1056780815124512,0.7130943536758423,0.027078675106167793,3.5020573139190674,0.1358991265296936,0.22907449305057526,0.4804818332195282,1.5296785831451416,1.5672119855880737,2.4982619285583496,0.6013225317001343,1.6940630674362183,0.5964868664741516,0.8278262615203857
22,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.42807090282440186,0.19414515793323517,0.7148311138153076,0.28011560440063477,0.4201504588127136,0.6689331531524658,0.6370924115180969,0.18890029191970825,0.9755584597587585,0.3316429555416107,0.2946074306964874,0.546592116355896,0.13732929527759552,0.4359913468360901,4.0894999504089355
23,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.5051016807556152,0.033450789749622345,0.4993632733821869,0.510840117931366,0.9996921420097351,0.30367982387542725,0.4781060814857483,0.2025557905435562,2.516061544418335,0.498109370470047,0.6098990440368652,0.6799393892288208,17.51657485961914,0.4725704491138458,0.722197949886322
24,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.44324010610580444,0.08843795955181122,0.46761760115623474,0.37848201394081116,0.45129698514938354,0.20987382531166077,10.936458587646484,0.8292277455329895,0.40929052233695984,1.7566027641296387,0.4476470947265625,0.4388331174850464,0.33671990036964417,0.584624171257019,0.00926774088293314
25,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.9225635528564453,1.2236098051071167,0.6317691802978516,0.7018508315086365,0.32169029116630554,0.42408478260040283,1.9884402751922607,0.06351921707391739,1.871006965637207,5.298199653625488,2.5807700157165527,0.5876352190971375,0.8361210227012634,42.23915100097656,1.0090060234069824
26,gemma,50,48,3072,S1,e5_base,chain_ERCcv_lr,full,0.45970797538757324,0.3894176781177521,0.44811731576919556,0.5621016025543213,0.41983315348625183,0.4712986350059509,0.17825613915920258,0.6470617055892944,0.28097060322761536,0.11181392520666122,3.4729597568511963,3.9256420135498047,1.1826156377792358,0.7068173885345459,0.23145058751106262
