fold,method,pct,K,M_max,student,embedding,regressor,variant,median_rrmse_fold,rrmse_domain1,rrmse_domain2,rrmse_domain3,rrmse_domain4,rrmse_domain5,rrmse_domain6,rrmse_domain7,rrmse_domain8,rrmse_domain9,rrmse_domain10,rrmse_domain11,rrmse_domain12,rrmse_domain13,rrmse_domain14
0,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,1.1552459001541138,0.35282063484191895,0.4032505750656128,458.4971008300781,0.7010555863380432,1.3092893362045288,0.35036230087280273,0.8442192673683167,3.0758864879608154,1.0012024641036987,1.6118708848953247,4.5088605880737305,1.5359903573989868,0.742618978023529,2.1424684524536133
1,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.6498407125473022,0.7109894156455994,3.1024110317230225,0.7842186093330383,0.5886919498443604,0.14348267018795013,0.7800759077072144,0.49436134099960327,0.7238657474517822,0.9416574835777283,0.10720842331647873,3.3662269115448,0.38977083563804626,0.3950046896934509,0.12031561881303787
2,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.7296985387802124,0.4559226334095001,6.993593215942383,1.2267016172409058,0.7288309931755066,0.09749049693346024,479.7764587402344,5.046219825744629,0.9829894304275513,0.1062350645661354,0.7305660247802734,1.871915340423584,0.14683367311954498,0.41469696164131165,0.3451997935771942
3,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.5067600607872009,0.3304007947444916,0.5169980525970459,14.43542194366455,0.49652206897735596,0.27977362275123596,0.4581538140773773,0.14038081467151642,0.32983437180519104,2.3211233615875244,0.46319320797920227,1.5797313451766968,0.698513388633728,0.8565785884857178,0.9035805463790894
4,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.4585925340652466,0.40208372473716736,0.5102640390396118,0.09992072731256485,0.3909890949726105,18.15404510498047,0.9272199869155884,0.6441992521286011,0.10515377670526505,0.7538175582885742,1.1400847434997559,0.002575382124632597,0.7351930141448975,0.10320166498422623,0.40692102909088135
5,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.5379976630210876,0.4095463454723358,0.9456812143325806,0.8208377957344055,0.3911052644252777,0.4649544060230255,1.759588599205017,0.7417503595352173,0.5101718902587891,0.5658234357833862,2.4124064445495605,0.012454437091946602,0.10907373577356339,0.15242044627666473,0.6705817580223083
6,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.5585257411003113,1.0360383987426758,0.518993079662323,0.8161987066268921,1.05076003074646,3.1237497329711914,1.352713704109192,0.09582767635583878,0.5403698682785034,0.38858217000961304,0.4606316387653351,0.5766816139221191,0.14272834360599518,0.20368041098117828,1.9138081073760986
7,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,1.126786708831787,0.5479339957237244,0.8238688707351685,50.88609313964844,2.133976697921753,15.176310539245605,1.272963523864746,0.9448500275611877,1.4968533515930176,0.598313570022583,0.8878405690193176,24.94834327697754,0.9806099534034729,9.163555145263672,0.22899308800697327
8,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.7561158537864685,0.8067914247512817,0.5599358081817627,0.11890518665313721,0.7054402828216553,1.3526970148086548,6.271895408630371,1.094958782196045,0.9903340339660645,1.43575918674469,0.010095736011862755,0.11811310797929764,1.056535005569458,0.5861513018608093,0.5330709218978882
9,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.7941377758979797,1.0519437789916992,0.526084840297699,2.9943065643310547,1.074562430381775,0.20811344683170319,9.01637077331543,0.5305002331733704,0.5941776037216187,0.8104342818260193,0.02972513623535633,3.8555805683135986,0.7778412699699402,0.21231472492218018,1.3531588315963745
10,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.8666033744812012,17.541393280029297,0.1417938768863678,0.4704737365245819,2.348809242248535,5.83457088470459,0.6172128319740295,0.28674522042274475,0.9488881826400757,0.28540340065956116,1.7393797636032104,0.3866806626319885,5.070642471313477,0.7843186259269714,1.1133290529251099
11,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.9352613687515259,0.323498398065567,1.7059491872787476,1.7095896005630493,1.17310631275177,0.693757176399231,1.0973838567733765,0.7731388807296753,0.32682937383651733,3.8887813091278076,1.2799495458602905,0.39986538887023926,0.27405956387519836,0.5141311883926392,3.1082513332366943
12,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,1.3125581741333008,4.956588268280029,0.8739604353904724,29.864147186279297,0.10359946638345718,1.6968419551849365,4.322116374969482,2.11030912399292,69.10797119140625,0.737738311290741,0.023890744894742966,1.1244772672653198,0.8720899224281311,0.2691872715950012,1.5006389617919922
13,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.8860565423965454,0.8531503677368164,0.7599672675132751,2.096846103668213,20.89292335510254,0.6446321606636047,0.251878947019577,0.8720303773880005,0.13935832679271698,1.5702823400497437,1.0769243240356445,0.9000827670097351,29.041719436645508,0.5625700354576111,2.720390558242798
14,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.9655564427375793,0.751391589641571,0.5136192440986633,1.2425343990325928,2.282508373260498,2.1776316165924072,1.8018300533294678,0.8750009536743164,1.1708076000213623,0.041091956198215485,0.9430263042449951,0.9880865812301636,0.14982154965400696,24.679237365722656,0.8144885301589966
15,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,1.1024188995361328,3.130976915359497,0.47177237272262573,0.6739200353622437,0.18079747259616852,1.3582417964935303,1.1889477968215942,4.096972942352295,0.9718611836433411,2.891982078552246,3.5111570358276367,1.0660240650177002,0.6881498694419861,0.6992179155349731,1.138813853263855
16,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,1.2858681678771973,1.8905082941055298,0.1258339285850525,0.015169505961239338,1.976518154144287,1.58571457862854,1.4385013580322266,1.3356623649597168,1.3831723928451538,0.9652048349380493,1.292038917541504,1.2796974182128906,0.887998640537262,0.2257826328277588,0.3515132665634155
17,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.5309475660324097,0.37781694531440735,63.75505065917969,0.6056066751480103,1.0719102621078491,0.4562884569168091,0.8888387680053711,0.25418946146965027,0.7870632410049438,0.03025786392390728,1.151777744293213,0.43194523453712463,0.7617182731628418,0.26792463660240173,0.411521315574646
18,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.6921443939208984,0.7431013584136963,1.9023728370666504,0.08245231956243515,0.8212127089500427,0.0024036329705268145,0.611954927444458,4.317911624908447,1.8832447528839111,0.5070181488990784,0.5490150451660156,0.07629343122243881,1.3949875831604004,0.6411873698234558,7.01650857925415
19,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.34422481060028076,0.6791990995407104,0.19275818765163422,0.2012251764535904,0.5404052734375,0.6750141382217407,0.018694188445806503,0.7439533472061157,0.7240034341812134,0.22108244895935059,0.507655680179596,0.05998392403125763,0.22468280792236328,0.34307530522346497,0.34537434577941895
20,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.36470967531204224,0.2842997908592224,0.657681405544281,0.18872399628162384,0.4451195299625397,0.2735369801521301,0.5279092788696289,0.8570517301559448,1.2484550476074219,0.1969064325094223,0.19742164015769958,0.20914503931999207,0.17100128531455994,0.48918020725250244,0.9985427856445312
21,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.7115240097045898,1.188102126121521,0.7297053337097168,0.05346681922674179,5.27340030670166,0.04429801553487778,0.12094657123088837,0.4320429265499115,1.5785850286483765,1.7711368799209595,1.981467366218567,0.5369421243667603,1.3262182474136353,0.510413646697998,0.6933426856994629
22,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.46010705828666687,0.006626594346016645,0.6273711323738098,0.24498730897903442,0.31039944291114807,0.5094504952430725,0.6662482619285583,0.2838730216026306,0.8062048554420471,0.3715353012084961,0.5983412265777588,0.4655924439430237,0.20618508756160736,0.45462167263031006,5.582657337188721
23,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.5193980932235718,0.17207568883895874,0.23035232722759247,0.5190943479537964,2.997954845428467,0.060501229017972946,0.5779948830604553,0.328449010848999,2.1016530990600586,0.47385135293006897,0.6015896797180176,0.5999374389648438,18.158090591430664,0.3763461709022522,0.5197018980979919
24,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.40635183453559875,0.30848586559295654,0.38875097036361694,0.2479923814535141,0.5812690258026123,0.2216135710477829,4.941369533538818,0.4735632836818695,0.42395269870758057,2.218108654022217,0.7257672548294067,0.33515453338623047,0.28630495071411133,0.5809525847434998,0.09211510419845581
25,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.9246329069137573,1.0049160718917847,1.1900794506072998,0.6730092763900757,0.3840244710445404,0.6411991715431213,2.1555607318878174,0.3993180990219116,3.763005495071411,4.659924507141113,5.899841785430908,0.5712071061134338,0.7586762309074402,40.021915435791016,0.8443498015403748
26,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.7090383172035217,0.9993672966957092,0.3829895853996277,0.7229361534118652,0.42058995366096497,0.21544869244098663,0.26421838998794556,0.7377119064331055,0.24527320265769958,0.03409959375858307,3.3397045135498047,4.357213020324707,1.2528949975967407,0.7314651012420654,0.6951404809951782
27,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.6852759122848511,11.823991775512695,0.12798668444156647,0.35533133149147034,0.13439229130744934,0.7317363023757935,0.8031667470932007,1.181988000869751,0.46846023201942444,0.43164968490600586,1.3465749025344849,0.6388155221939087,1.4809530973434448,8.418886184692383,0.5617021918296814
28,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,1.368896245956421,111.26773071289062,0.40195438265800476,2.5762462615966797,0.6717343926429749,4.701503276824951,1.5332887172698975,3.017798900604248,0.9214878678321838,6.098474979400635,1.5115413665771484,1.2262510061264038,0.41882073879241943,0.5393344759941101,0.3115178346633911
29,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.5696637630462646,0.051227182149887085,0.16281205415725708,18.06804847717285,0.22355641424655914,0.1888701170682907,0.1368977576494217,1.448069453239441,0.911965548992157,0.5075941681861877,2.066840410232544,1.0266975164413452,0.6150267720222473,0.5243008136749268,1.5271461009979248
30,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.7907617688179016,0.0020295658614486456,2.6005492210388184,0.47956785559654236,0.11146459728479385,0.8091351389884949,2.003303050994873,0.9398132562637329,1.5886080265045166,0.21139147877693176,0.6567704081535339,0.7985201478004456,1.0063072443008423,0.7830033898353577,0.7011734247207642
31,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.24879270792007446,0.19798985123634338,0.27660879492759705,0.02465379424393177,0.04484575241804123,0.6215888857841492,0.16931390762329102,0.06723335385322571,0.5829527974128723,0.6307580471038818,58.04903030395508,0.22097662091255188,0.0302168820053339,1.1923725605010986,0.46519744396209717
32,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.5988231897354126,3.4400267601013184,0.7268767356872559,0.3161475658416748,0.39436376094818115,1.751177191734314,1.0200730562210083,0.2238006591796875,1.4000418186187744,0.8554184436798096,0.36678364872932434,1.4299867153167725,0.19922828674316406,0.16053128242492676,0.4707697033882141
33,gemma,50,48,3072,S1,e5_base,local_lasso,baseline,0.3280378580093384,0.5481466054916382,0.053562015295028687,0.4163978099822998,0.35592538118362427,0.322763592004776,0.613878071308136,0.22342120110988617,0.33331209421157837,0.970769464969635,0.2555828094482422,0.25866642594337463,0.4068033993244171,0.15233133733272552,0.29696235060691833
